ccode,scode,country,year,democ,autoc,polity,polity2,durable,xconst,CL,legalfoia,implemented,exemptions,anyoneaccess,fees,foi,investigations,evidence,subpoena,publicreports,minorityreport,staffing,lop,duplicate,CL_recoded,spii,region
160,"ARG","Argentina",1979,0,9,-9,-9,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
160,"ARG","Argentina",1980,0,9,-9,-9,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
160,"ARG","Argentina",1981,0,8,-8,-8,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
160,"ARG","Argentina",1982,0,8,-8,-8,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
160,"ARG","Argentina",1983,8,0,8,8,0,7,2,0,0,0,0,0,0,1,0,0,0,0,.25,.05,1,.8333333,.2944444,1
160,"ARG","Argentina",1984,8,0,8,8,1,7,2,0,0,0,0,0,0,1,0,0,0,0,.25,.05,1,.8333333,.2944444,1
160,"ARG","Argentina",1985,8,0,8,8,2,7,1,0,0,0,0,0,0,1,0,0,0,0,.25,.05,1,1,.35,1
160,"ARG","Argentina",1986,8,0,8,8,3,7,1,0,0,0,0,0,0,1,0,0,0,0,.25,.05,1,1,.35,1
160,"ARG","Argentina",1987,8,0,8,8,4,7,1,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,1,.3583333,1
160,"ARG","Argentina",1988,8,0,8,8,5,7,1,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,1,.3583333,1
160,"ARG","Argentina",1989,7,0,7,7,6,6,2,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,.8333333,.3027778,1
160,"ARG","Argentina",1990,7,0,7,7,7,5,3,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,.6666667,.2472222,1
160,"ARG","Argentina",1991,7,0,7,7,8,5,3,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,.6666667,.2472222,1
160,"ARG","Argentina",1992,7,0,7,7,9,5,3,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,.6666667,.2472222,1
160,"ARG","Argentina",1993,7,0,7,7,10,5,3,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,.6666667,.2472222,1
160,"ARG","Argentina",1994,7,0,7,7,11,5,3,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,.6666667,.2472222,1
160,"ARG","Argentina",1995,7,0,7,7,12,5,3,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,.6666667,.2472222,1
160,"ARG","Argentina",1996,7,0,7,7,13,5,3,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,.6666667,.2472222,1
160,"ARG","Argentina",1997,7,0,7,7,14,5,3,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,.6666667,.2472222,1
160,"ARG","Argentina",1998,7,0,7,7,15,5,3,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,.6666667,.2472222,1
160,"ARG","Argentina",1999,8,0,8,8,16,6,3,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,.6666667,.2472222,1
160,"ARG","Argentina",2000,8,0,8,8,17,6,2,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,.8333333,.3027778,1
160,"ARG","Argentina",2001,8,0,8,8,18,6,3,0,0,0,0,0,0,1,0,.5,0,0,.25,.075,1,.6666667,.2472222,1
160,"ARG","Argentina",2002,8,0,8,8,19,6,3,0,0,0,0,0,0,1,.25,.5,1,0,.5,.275,1,.6666667,.3138889,1
160,"ARG","Argentina",2003,8,0,8,8,20,6,2,0,0,0,0,0,0,1,.25,.5,1,0,.5,.275,1,.8333333,.3694444,1
160,"ARG","Argentina",2004,8,0,8,8,21,6,2,0,0,0,0,0,0,1,.25,.5,1,0,.5,.275,1,.8333333,.3694444,1
160,"ARG","Argentina",2005,8,0,8,8,22,6,2,0,0,0,0,0,0,1,.25,.5,1,0,.5,.275,1,.8333333,.3694444,1
160,"ARG","Argentina",2006,8,0,8,8,23,6,2,0,0,0,0,0,0,1,.25,.5,1,0,.5,.275,1,.8333333,.3694444,1
165,"URU","Uruguay",1970,8,0,8,8,18,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1971,-88,-88,-88,3,0,-88,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1972,-88,-88,-88,-3,0,-88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1973,0,8,-8,-8,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1974,0,8,-8,-8,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1975,0,8,-8,-8,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1976,0,8,-8,-8,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1977,0,8,-8,-8,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1978,0,7,-7,-7,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1979,0,7,-7,-7,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1980,0,7,-7,-7,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1981,0,7,-7,-7,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1982,0,7,-7,-7,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1983,0,7,-7,-7,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1984,0,7,-7,-7,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
165,"URU","Uruguay",1985,9,0,9,9,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1986,9,0,9,9,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1987,9,0,9,9,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1988,9,0,9,9,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1989,10,0,10,10,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1990,10,0,10,10,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1991,10,0,10,10,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1992,10,0,10,10,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1993,10,0,10,10,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1994,10,0,10,10,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1995,10,0,10,10,10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1996,10,0,10,10,11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1997,10,0,10,10,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1998,10,0,10,10,13,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",1999,10,0,10,10,14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,1
165,"URU","Uruguay",2000,10,0,10,10,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.3333333,1
165,"URU","Uruguay",2001,10,0,10,10,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.3333333,1
165,"URU","Uruguay",2002,10,0,10,10,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.3333333,1
165,"URU","Uruguay",2003,10,0,10,10,18,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.3333333,1
165,"URU","Uruguay",2004,10,0,10,10,19,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.3333333,1
165,"URU","Uruguay",2005,10,0,10,10,20,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.3333333,1
165,"URU","Uruguay",2006,10,0,10,10,21,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.3333333,1
200,"UKG","United Kingdom",1970,10,0,10,10,90,7,,0,0,0,0,0,0,1,.5,0,0,0,.25,.075,1,0,.025,2
200,"UKG","United Kingdom",1971,10,0,10,10,91,7,,0,0,0,0,0,0,1,.5,0,0,0,.25,.075,1,0,.025,2
200,"UKG","United Kingdom",1972,10,0,10,10,92,7,1,0,0,0,0,0,0,1,.5,0,0,0,.25,.075,1,1,.3583333,2
200,"UKG","United Kingdom",1973,10,0,10,10,93,7,1,0,0,0,0,0,0,1,.5,0,0,0,.25,.075,1,1,.3583333,2
200,"UKG","United Kingdom",1974,10,0,10,10,94,7,1,0,0,0,0,0,0,1,.5,0,0,0,.25,.075,1,1,.3583333,2
200,"UKG","United Kingdom",1975,10,0,10,10,95,7,1,0,0,0,0,0,0,1,.5,0,0,0,.25,.075,1,1,.3583333,2
200,"UKG","United Kingdom",1976,10,0,10,10,96,7,1,0,0,0,0,0,0,1,.5,0,0,0,.25,.075,1,1,.3583333,2
200,"UKG","United Kingdom",1977,10,0,10,10,97,7,1,0,0,0,0,0,0,1,.5,0,0,0,.25,.075,1,1,.3583333,2
200,"UKG","United Kingdom",1978,10,0,10,10,98,7,1,0,0,0,0,0,0,1,.5,0,0,0,.25,.075,1,1,.3583333,2
200,"UKG","United Kingdom",1979,10,0,10,10,99,7,1,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,1,.4,2
200,"UKG","United Kingdom",1980,10,0,10,10,100,7,1,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,1,.4,2
200,"UKG","United Kingdom",1981,10,0,10,10,101,7,1,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,1,.4,2
200,"UKG","United Kingdom",1982,10,0,10,10,102,7,1,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,1,.4,2
200,"UKG","United Kingdom",1983,10,0,10,10,103,7,1,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,1,.4,2
200,"UKG","United Kingdom",1984,10,0,10,10,104,7,1,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,1,.4,2
200,"UKG","United Kingdom",1985,10,0,10,10,105,7,1,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,1,.4,2
200,"UKG","United Kingdom",1986,10,0,10,10,106,7,1,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,1,.4,2
200,"UKG","United Kingdom",1987,10,0,10,10,107,7,1,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,1,.4,2
200,"UKG","United Kingdom",1988,10,0,10,10,108,7,1,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,1,.4,2
200,"UKG","United Kingdom",1989,10,0,10,10,109,7,1,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,1,.4,2
200,"UKG","United Kingdom",1990,10,0,10,10,110,7,2,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,.8333333,.3444445,2
200,"UKG","United Kingdom",1991,10,0,10,10,111,7,2,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,.8333333,.3444445,2
200,"UKG","United Kingdom",1992,10,0,10,10,112,7,2,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,.8333333,.3444445,2
200,"UKG","United Kingdom",1993,10,0,10,10,113,7,2,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,.8333333,.3444445,2
200,"UKG","United Kingdom",1994,10,0,10,10,114,7,2,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,.8333333,.3444445,2
200,"UKG","United Kingdom",1995,10,0,10,10,115,7,2,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,.8333333,.3444445,2
200,"UKG","United Kingdom",1996,10,0,10,10,116,7,2,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,.8333333,.3444445,2
200,"UKG","United Kingdom",1997,10,0,10,10,117,7,2,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,.8333333,.3444445,2
200,"UKG","United Kingdom",1998,10,0,10,10,118,7,2,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,.8333333,.3444445,2
200,"UKG","United Kingdom",1999,10,0,10,10,119,7,2,0,0,0,0,0,0,1,.5,.5,1,1,.25,.2,1,.8333333,.3444445,2
200,"UKG","United Kingdom",2000,10,0,10,10,120,7,2,1,.25,.25,1,1,.0625,1,.5,.5,1,1,.25,.2,1,.8333333,.3652778,2
200,"UKG","United Kingdom",2001,10,0,10,10,121,7,2,1,.25,.25,1,1,.0625,1,.5,.5,1,1,.25,.2,1,.8333333,.3652778,2
200,"UKG","United Kingdom",2002,10,0,10,10,122,7,1,1,.25,.25,1,1,.0625,1,.5,.5,1,1,.25,.2,1,1,.4208333,2
200,"UKG","United Kingdom",2003,10,0,10,10,123,7,1,1,.25,.25,1,1,.0625,1,.5,.5,1,1,.25,.2,1,1,.4208333,2
200,"UKG","United Kingdom",2004,10,0,10,10,124,7,1,1,.25,.25,1,1,.0625,1,.5,.5,1,1,.25,.2,1,1,.4208333,2
200,"UKG","United Kingdom",2005,10,0,10,10,125,7,1,1,.25,.25,1,1,.0625,1,.5,.5,1,1,.25,.2,1,1,.4208333,2
200,"UKG","United Kingdom",2006,10,0,10,10,126,7,1,1,.25,.25,1,1,.0625,1,.5,.5,1,1,.25,.2,1,1,.4208333,2
205,"IRE","Ireland",1970,10,0,10,10,49,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
205,"IRE","Ireland",1971,10,0,10,10,50,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
205,"IRE","Ireland",1972,10,0,10,10,51,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,2
205,"IRE","Ireland",1973,10,0,10,10,52,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,2
205,"IRE","Ireland",1974,10,0,10,10,53,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,2
205,"IRE","Ireland",1975,10,0,10,10,54,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8333333,.2777778,2
205,"IRE","Ireland",1976,10,0,10,10,55,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.3333333,2
205,"IRE","Ireland",1977,10,0,10,10,56,7,1,0,0,0,0,0,0,0,0,0,1,0,.25,.05,1,1,.35,2
205,"IRE","Ireland",1978,10,0,10,10,57,7,1,0,0,0,0,0,0,0,0,0,1,0,.25,.05,1,1,.35,2
205,"IRE","Ireland",1979,10,0,10,10,58,7,1,0,0,0,0,0,0,0,0,0,1,0,.25,.05,1,1,.35,2
205,"IRE","Ireland",1980,10,0,10,10,59,7,1,0,0,0,0,0,0,0,0,0,1,0,.25,.05,1,1,.35,2
205,"IRE","Ireland",1981,10,0,10,10,60,7,1,0,0,0,0,0,0,0,0,0,1,0,.25,.05,1,1,.35,2
205,"IRE","Ireland",1982,10,0,10,10,61,7,1,0,0,0,0,0,0,0,0,0,1,0,.25,.05,1,1,.35,2
205,"IRE","Ireland",1983,10,0,10,10,62,7,1,0,0,0,0,0,0,0,0,0,1,0,.25,.05,1,1,.35,2
205,"IRE","Ireland",1984,10,0,10,10,63,7,1,0,0,0,0,0,0,0,0,0,1,0,.25,.05,1,1,.35,2
205,"IRE","Ireland",1985,10,0,10,10,64,7,1,0,0,0,0,0,0,0,0,0,1,0,.25,.05,1,1,.35,2
205,"IRE","Ireland",1986,10,0,10,10,65,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.25,.1,1,1,.3666667,2
205,"IRE","Ireland",1987,10,0,10,10,66,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.25,.1,1,1,.3666667,2
205,"IRE","Ireland",1988,10,0,10,10,67,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.25,.1,1,1,.3666667,2
205,"IRE","Ireland",1989,10,0,10,10,68,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.25,.1,1,1,.3666667,2
205,"IRE","Ireland",1990,10,0,10,10,69,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.25,.1,1,1,.3666667,2
205,"IRE","Ireland",1991,10,0,10,10,70,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.25,.1,1,1,.3666667,2
205,"IRE","Ireland",1992,10,0,10,10,71,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.25,.1,1,1,.3666667,2
205,"IRE","Ireland",1993,10,0,10,10,72,7,2,0,0,0,0,0,0,.5,.5,0,1,0,.5,.2,1,.8333333,.3444445,2
205,"IRE","Ireland",1994,10,0,10,10,73,7,2,0,0,0,0,0,0,.5,.5,0,1,0,.5,.2,1,.8333333,.3444445,2
205,"IRE","Ireland",1995,10,0,10,10,74,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.5,.2,1,1,.4,2
205,"IRE","Ireland",1996,10,0,10,10,75,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.5,.2,1,1,.4,2
205,"IRE","Ireland",1997,10,0,10,10,76,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.5,.2,1,1,.4,2
205,"IRE","Ireland",1998,10,0,10,10,77,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.5,.2,1,1,.4,2
205,"IRE","Ireland",1999,10,0,10,10,78,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.5,.2,1,1,.4,2
205,"IRE","Ireland",2000,10,0,10,10,79,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.5,.2,1,1,.4,2
205,"IRE","Ireland",2001,10,0,10,10,80,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.5,.2,1,1,.4,2
205,"IRE","Ireland",2002,10,0,10,10,81,7,1,0,0,0,0,0,0,.5,.5,0,1,0,.5,.2,1,1,.4,2
205,"IRE","Ireland",2003,10,0,10,10,82,7,1,1,1,.5,1,.25,.125,.5,.5,0,1,0,.5,.2,1,1,.4416667,2
205,"IRE","Ireland",2004,10,0,10,10,83,7,1,1,1,.5,1,.25,.125,.5,.5,0,1,0,.5,.2,1,1,.4416667,2
205,"IRE","Ireland",2005,10,0,10,10,84,7,1,1,1,.5,1,.25,.125,.5,.5,0,1,0,.5,.2,1,1,.4416667,2
205,"IRE","Ireland",2006,10,0,10,10,85,7,1,1,1,.5,1,.25,.125,.5,.5,0,1,0,.5,.2,1,1,.4416667,2
210,"NTH","Netherlands",1970,10,0,10,10,24,7,,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,0,.075,2
210,"NTH","Netherlands",1971,10,0,10,10,25,7,,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,0,.075,2
210,"NTH","Netherlands",1972,10,0,10,10,26,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1973,10,0,10,10,27,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1974,10,0,10,10,28,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1975,10,0,10,10,29,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1976,10,0,10,10,30,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1977,10,0,10,10,31,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1978,10,0,10,10,32,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1979,10,0,10,10,33,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1980,10,0,10,10,34,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1981,10,0,10,10,35,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1982,10,0,10,10,36,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1983,10,0,10,10,37,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1984,10,0,10,10,38,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1985,10,0,10,10,39,7,1,0,0,0,0,0,0,1,1,.5,1,1,.25,.225,1,1,.4083333,2
210,"NTH","Netherlands",1986,10,0,10,10,40,7,1,0,0,0,0,0,0,1,1,.5,1,1,1,.9,1,1,.6333333,2
210,"NTH","Netherlands",1987,10,0,10,10,41,7,1,0,0,0,0,0,0,1,1,.5,1,1,1,.9,1,1,.6333333,2
210,"NTH","Netherlands",1988,10,0,10,10,42,7,1,0,0,0,0,0,0,1,1,.5,1,1,1,.9,1,1,.6333333,2
210,"NTH","Netherlands",1989,10,0,10,10,43,7,1,0,0,0,0,0,0,1,1,.5,1,1,1,.9,1,1,.6333333,2
210,"NTH","Netherlands",1990,10,0,10,10,44,7,1,0,0,0,0,0,0,1,1,.5,1,1,1,.9,1,1,.6333333,2
210,"NTH","Netherlands",1991,10,0,10,10,45,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",1992,10,0,10,10,46,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",1993,10,0,10,10,47,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",1994,10,0,10,10,48,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",1995,10,0,10,10,49,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",1996,10,0,10,10,50,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",1997,10,0,10,10,51,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",1998,10,0,10,10,52,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",1999,10,0,10,10,53,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",2000,10,0,10,10,54,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",2001,10,0,10,10,55,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",2002,10,0,10,10,56,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",2003,10,0,10,10,57,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",2004,10,0,10,10,58,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",2005,10,0,10,10,59,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
210,"NTH","Netherlands",2006,10,0,10,10,60,7,1,1,1,.75,1,1,.75,1,1,.5,1,1,1,.9,1,1,.8833333,2
211,"BEL","Belgium",1970,10,0,10,10,26,7,,0,0,0,0,0,0,0,1,0,0,1,.25,.1,1,0,.0333333,2
211,"BEL","Belgium",1971,10,0,10,10,27,7,,0,0,0,0,0,0,0,1,0,0,1,.25,.1,1,0,.0333333,2
211,"BEL","Belgium",1972,10,0,10,10,28,7,1,0,0,0,0,0,0,0,1,0,0,1,.25,.1,1,1,.3666667,2
211,"BEL","Belgium",1973,10,0,10,10,29,7,1,0,0,0,0,0,0,0,1,0,0,1,.25,.1,1,1,.3666667,2
211,"BEL","Belgium",1974,10,0,10,10,30,7,1,0,0,0,0,0,0,0,1,0,0,1,.25,.1,1,1,.3666667,2
211,"BEL","Belgium",1975,10,0,10,10,31,7,1,0,0,0,0,0,0,0,1,0,0,1,.25,.1,1,1,.3666667,2
211,"BEL","Belgium",1976,10,0,10,10,32,7,1,0,0,0,0,0,0,0,1,0,0,1,.25,.1,1,1,.3666667,2
211,"BEL","Belgium",1977,10,0,10,10,33,7,1,0,0,0,0,0,0,0,.5,0,0,1,.25,.075,1,1,.3583333,2
211,"BEL","Belgium",1978,10,0,10,10,34,7,1,0,0,0,0,0,0,0,.5,0,0,1,.25,.075,1,1,.3583333,2
211,"BEL","Belgium",1979,10,0,10,10,35,7,1,0,0,0,0,0,0,0,.5,0,0,1,.25,.075,1,1,.3583333,2
211,"BEL","Belgium",1980,10,0,10,10,36,7,1,0,0,0,0,0,0,0,.5,0,0,1,.25,.075,1,1,.3583333,2
211,"BEL","Belgium",1981,10,0,10,10,37,7,1,0,0,0,0,0,0,0,.5,0,0,1,.25,.075,1,1,.3583333,2
211,"BEL","Belgium",1982,10,0,10,10,38,7,1,0,0,0,0,0,0,0,.5,0,0,1,.25,.075,1,1,.3583333,2
211,"BEL","Belgium",1983,10,0,10,10,39,7,1,0,0,0,0,0,0,0,.5,0,0,1,.25,.075,1,1,.3583333,2
211,"BEL","Belgium",1984,10,0,10,10,40,7,1,0,0,0,0,0,0,0,.5,0,0,1,.25,.075,1,1,.3583333,2
211,"BEL","Belgium",1985,10,0,10,10,41,7,1,0,0,0,0,0,0,.5,1,.5,0,1,1,.6,1,1,.5333334,2
211,"BEL","Belgium",1986,10,0,10,10,42,7,1,0,0,0,0,0,0,.5,1,.5,0,1,1,.6,1,1,.5333334,2
211,"BEL","Belgium",1987,10,0,10,10,43,7,1,0,0,0,0,0,0,.5,1,.5,0,1,1,.6,1,1,.5333334,2
211,"BEL","Belgium",1988,10,0,10,10,44,7,1,0,0,0,0,0,0,.5,1,.5,0,1,1,.6,1,1,.5333334,2
211,"BEL","Belgium",1989,10,0,10,10,45,7,1,0,0,0,0,0,0,.5,1,.5,0,1,1,.6,1,1,.5333334,2
211,"BEL","Belgium",1990,10,0,10,10,46,7,1,0,0,0,0,0,0,.5,1,.5,0,1,1,.6,1,1,.5333334,2
211,"BEL","Belgium",1991,10,0,10,10,47,7,1,0,0,0,0,0,0,.5,1,.5,0,1,1,.6,1,1,.5333334,2
211,"BEL","Belgium",1992,10,0,10,10,48,7,1,0,0,0,0,0,0,.5,1,.5,0,1,1,.6,1,1,.5333334,2
